meta_bat_volt,meta_needs_review,meta_station_id,meta_station_name,meta_version,date_datetime,date_doy,date_hour,date_year,dwpt,dwptF,eto_azmet,eto_azmet_in,heatstress_cottonC,heatstress_cottonF,precip_total,precip_total_in,relative_humidity,sol_rad_total,sol_rad_total_ly,temp_airC,temp_airF,temp_soil_10cmC,temp_soil_10cmF,temp_soil_50cmC,temp_soil_50cmF,vp_actual,vp_deficit,wind_2min_spd_max_mph,wind_2min_spd_max_mps,wind_2min_spd_mean_mph,wind_2min_spd_mean_mps,wind_2min_timestamp,wind_2min_vector_dir,wind_spd_max_mph,wind_spd_max_mps,wind_spd_mph,wind_spd_mps,wind_vector_dir,wind_vector_dir_stand_dev,wind_vector_magnitude,wind_vector_magnitude_mph
12.89,0,az24,Roll,1,2023-07-01T19:00:00Z,182,1900,2023,13.3,56,0.2,0.01,30.4,86.8,0,0,25,0.7,16.73,36.4,97.5,36.6,97.9,30.6,87.1,1.53,4.55,5.4,2.4,4,1.8,2023-07-01T18:16:40-07:00,243,7.6,3.4,4,1.8,235,10,1.8,4
12.65,0,az24,Roll,1,2023-07-01T20:00:00Z,182,2000,2023,10.4,50.7,0.2,0.01,28.4,83.1,0,0,24,0.13,3.11,33.5,92.3,36.4,97.5,30.6,87.1,1.26,3.93,6,2.7,4.9,2.2,2023-07-01T19:46:10-07:00,244,6.9,3.1,4.9,2.2,241,9,2.1,4.7
12.6,0,az24,Roll,1,2023-07-01T21:00:00Z,182,2100,2023,12.2,53.9,0.1,0,26.2,79.1,0,0,35,0,0,29.3,84.7,36.1,97,30.6,87.1,1.42,2.67,4.9,2.2,4,1.8,2023-07-01T20:01:50-07:00,243,5.6,2.5,4,1.8,233,18,1.7,3.8
12.58,0,az24,Roll,1,2023-07-01T22:00:00Z,182,2200,2023,11.2,52.1,0.1,0,24.3,75.7,0,0,36,0,0,27.6,81.7,35.7,96.3,30.7,87.3,1.33,2.36,4.9,2.2,3.6,1.6,2023-07-01T21:06:50-07:00,254,5.4,2.4,3.4,1.5,246,22,1.4,3.1
12.56,0,az24,Roll,1,2023-07-01T23:00:00Z,182,2300,2023,9.8,49.6,0.1,0,23.7,74.6,0,0,34,0,0,27.2,81,35.2,95.4,30.7,87.3,1.21,2.4,5.4,2.4,3.8,1.7,2023-07-01T22:50:40-07:00,244,6,2.7,3.8,1.7,236,13,1.7,3.8
12.55,0,az24,Roll,1,2023-07-01T23:59:59Z,182,2400,2023,7.8,46.1,0.1,0,23.4,74.2,0,0,29,0,0,27.3,81.1,34.8,94.6,30.8,87.4,1.06,2.57,4.9,2.2,3.8,1.7,2023-07-01T23:46:40-07:00,273,5.6,2.5,3.8,1.7,266,15,1.6,3.6
12.52,0,az24,Roll,1,2023-07-02T01:00:00Z,183,0100,2023,8,46.3,0.1,0,23.6,74.6,0,0,29,0,0,27.5,81.5,34.3,93.7,30.8,87.4,1.07,2.61,4.7,2.1,3.8,1.7,2023-07-02T00:01:30-07:00,267,4.9,2.2,3.8,1.7,268,7,1.6,3.6
12.51,0,az24,Roll,1,2023-07-02T02:00:00Z,183,0200,2023,7.5,45.6,0.1,0,23.7,74.6,0,0,28,0,0,27.6,81.7,33.9,93,30.8,87.4,1.04,2.64,5.4,2.4,4.5,2,2023-07-02T01:39:20-07:00,282,6.3,2.8,4.5,2,268,13,2,4.5
12.49,0,az24,Roll,1,2023-07-02T03:00:00Z,183,0300,2023,6.8,44.3,0.1,0,23.1,73.6,0,0,28,0,0,27.1,80.8,33.5,92.3,30.9,87.6,0.99,2.61,6.9,3.1,4.9,2.2,2023-07-02T02:23:00-07:00,284,8.7,3.9,4.9,2.2,276,11,2.2,4.9
12.47,0,az24,Roll,1,2023-07-02T04:00:00Z,183,0400,2023,9,48.2,0.1,0,21,69.7,0,0,38,0,0,24.6,76.3,33.1,91.6,30.9,87.6,1.15,1.97,5.4,2.4,4,1.8,2023-07-02T03:17:10-07:00,246,6,2.7,4,1.8,199,39,1.4,3.1
12.44,0,az24,Roll,1,2023-07-02T05:00:00Z,183,0500,2023,10.4,50.7,0,0,17.8,64.1,0,0,50,0,0,21.3,70.3,32.8,91,30.9,87.6,1.26,1.27,4.7,2.1,2,0.9,2023-07-02T04:23:30-07:00,136,5.1,2.3,2.2,1,147,15,0.9,2
12.41,0,az24,Roll,1,2023-07-02T06:00:00Z,183,0600,2023,9.5,49.1,0,0,18.9,66,0,0,51,0.04,0.96,20,68,32.4,90.3,30.9,87.6,1.19,1.15,3.8,1.7,0.4,0.2,2023-07-02T05:00:10-07:00,145,3.6,1.6,0.4,0.2,137,6,0.2,0.4
12.47,0,az24,Roll,1,2023-07-02T07:00:00Z,183,0700,2023,8.9,48,0,0,21,69.7,0,0,42,0.45,10.76,22.8,73,32.1,89.8,31,87.8,1.14,1.65,1.6,0.7,0,0,2023-07-02T06:24:30-07:00,88,2,0.9,0,0,87,2,0,0
12.78,0,az24,Roll,1,2023-07-02T08:00:00Z,183,0800,2023,11.1,51.9,0.2,0.01,24.5,76.1,0,0,36,1.13,27.01,27.3,81.1,31.8,89.2,31,87.8,1.32,2.31,2.5,1.1,0.7,0.3,2023-07-02T07:49:30-07:00,150,3.1,1.4,0.7,0.3,145,10,0.3,0.7
13.47,0,az24,Roll,1,2023-07-02T09:00:00Z,183,0900,2023,13.2,55.8,0.4,0.02,27.2,81,0,0,34,1.85,44.22,30.9,87.6,31.7,89.1,31,87.8,1.52,2.94,1.8,0.8,0.4,0.2,2023-07-02T08:24:00-07:00,217,2.7,1.2,0.4,0.2,200,12,0.2,0.4
13.77,0,az24,Roll,1,2023-07-02T10:00:00Z,183,1000,2023,11.1,51.9,0.6,0.02,29.2,84.5,0,0,24,2.5,59.75,34.7,94.5,31.8,89.2,31,87.8,1.32,4.23,2.5,1.1,0.2,0.1,2023-07-02T09:12:10-07:00,149,2.9,1.3,0.2,0.1,153,8,0.1,0.2
13.63,0,az24,Roll,1,2023-07-02T11:00:00Z,183,1100,2023,13.8,56.9,0.8,0.03,30.5,87,0,0,26,3.01,71.94,36.5,97.7,32.2,90,30.9,87.6,1.58,4.54,5.8,2.6,3.1,1.4,2023-07-02T10:50:00-07:00,229,8.3,3.7,3.1,1.4,221,22,1.3,2.9
13.22,0,az24,Roll,1,2023-07-02T12:00:00Z,183,1200,2023,15.5,59.9,0.9,0.04,31,87.7,0,0,28,3.35,80.07,36.8,98.2,32.9,91.2,30.9,87.6,1.76,4.46,9.2,4.1,5.6,2.5,2023-07-02T11:54:00-07:00,249,11,4.9,5.6,2.5,229,20,2.4,5.4
13.16,0,az24,Roll,1,2023-07-02T13:00:00Z,183,1300,2023,14.7,58.4,1,0.04,31.5,88.6,0,0,25,3.52,84.13,38.1,100.6,33.7,92.7,30.9,87.6,1.67,5.01,8.7,3.9,5.8,2.6,2023-07-02T12:00:50-07:00,247,9.4,4.2,5.8,2.6,241,15,2.5,5.6
13.11,0,az24,Roll,1,2023-07-02T14:00:00Z,183,1400,2023,19.3,66.7,0.9,0.04,32.9,91.1,0,0,32,3.47,82.93,39.2,102.6,34.4,93.9,30.9,87.6,2.24,4.81,5.1,2.3,3.6,1.6,2023-07-02T13:06:30-07:00,223,7.6,3.4,3.6,1.6,223,16,1.6,3.6
13.07,0,az24,Roll,1,2023-07-02T15:00:00Z,183,1500,2023,19.4,66.9,0.9,0.03,33.1,91.5,0,0,31,3.2,76.48,39.6,103.3,35.1,95.2,30.9,87.6,2.25,4.95,6.7,3,4.3,1.9,2023-07-02T14:20:30-07:00,240,8.1,3.6,4.3,1.9,225,16,1.9,4.3
13.07,0,az24,Roll,1,2023-07-02T16:00:00Z,183,1600,2023,20.1,68.1,0.7,0.03,33.2,91.7,0,0,33,2.75,65.73,39.6,103.3,35.8,96.4,30.9,87.6,2.35,4.86,6.3,2.8,4.3,1.9,2023-07-02T15:52:30-07:00,226,8.7,3.9,4.3,1.9,219,16,1.8,4
13.1,0,az24,Roll,1,2023-07-02T17:00:00Z,183,1700,2023,20.1,68.1,0.6,0.02,32.9,91.1,0,0,34,2.13,50.91,38.9,102,36.3,97.3,30.8,87.4,2.35,4.6,5.4,2.4,4.3,1.9,2023-07-02T16:42:50-07:00,226,7.2,3.2,4.3,1.9,224,16,1.8,4
13.15,0,az24,Roll,1,2023-07-02T18:00:00Z,183,1800,2023,19.2,66.6,0.4,0.01,32.2,90,0,0,34,1.42,33.94,37.9,100.2,36.7,98.1,30.8,87.4,2.23,4.36,6,2.7,4.7,2.1,2023-07-02T17:01:40-07:00,230,6.9,3.1,4.7,2.1,229,14,2,4.5
12.9,0,az24,Roll,1,2023-07-02T19:00:00Z,183,1900,2023,18.7,65.7,0.2,0.01,31.1,87.9,0,0,37,0.69,16.49,35.9,96.6,36.8,98.2,30.9,87.6,2.16,3.75,5.1,2.3,4.3,1.9,2023-07-02T18:58:30-07:00,233,6,2.7,4.3,1.9,230,12,1.9,4.3
12.66,0,az24,Roll,1,2023-07-02T20:00:00Z,183,2000,2023,17.3,63.2,0.1,0,28.7,83.7,0,0,41,0.13,3.11,32.3,90.1,36.7,98.1,30.8,87.4,1.98,2.87,4.9,2.2,4,1.8,2023-07-02T19:13:50-07:00,242,5.6,2.5,4,1.8,227,11,1.7,3.8
12.6,0,az24,Roll,1,2023-07-02T21:00:00Z,183,2100,2023,15.9,60.7,0.1,0,27.4,81.3,0,0,43,0,0,29.8,85.6,36.4,97.5,30.9,87.6,1.81,2.39,4.3,1.9,3.6,1.6,2023-07-02T20:06:50-07:00,223,5.6,2.5,3.4,1.5,218,12,1.5,3.4
12.58,0,az24,Roll,1,2023-07-02T22:00:00Z,183,2200,2023,12.7,54.9,0.1,0,27.1,80.8,0,0,35,0,0,30.1,86.2,36,96.8,30.9,87.6,1.47,2.79,3.8,1.7,3.4,1.5,2023-07-02T21:45:20-07:00,243,4.3,1.9,3.4,1.5,237,15,1.5,3.4
12.56,0,az24,Roll,1,2023-07-02T23:00:00Z,183,2300,2023,14.9,58.9,0,0,23.5,74.4,0,0,51,0,0,26.1,79,35.6,96.1,30.9,87.6,1.7,1.68,3.6,1.6,1.3,0.6,2023-07-02T22:46:40-07:00,80,4,1.8,1.3,0.6,85,36,0.4,0.9
12.94,0,az26,Buckeye,1,2023-07-01T19:00:00Z,182,1900,2023,8.5,47.3,0.1,0.01,32.2,89.9,0,0,14,0.65,15.54,41.5,106.7,43.9,111,30,86,1.11,6.88,4.7,2.1,2.2,1,2023-07-01T18:33:40-07:00,231,6,2.7,2.2,1,214,18,0.9,2
12.88,0,az26,Buckeye,1,2023-07-01T20:00:00Z,182,2000,2023,13.1,55.6,0,0,31,87.7,0,0,23,0.12,2.87,37.6,99.7,42.5,108.5,30,86,1.51,5.02,2.2,1,0.7,0.3,2023-07-01T19:50:50-07:00,220,2.5,1.1,0.7,0.3,215,9,0.3,0.7
12.84,0,az26,Buckeye,1,2023-07-01T21:00:00Z,182,2100,2023,9.1,48.5,0.1,0,29.8,85.6,0,0,23,0,0,33.4,92.1,40.8,105.4,30,86,1.16,3.98,4.5,2,2.7,1.2,2023-07-01T20:57:30-07:00,259,4.9,2.2,2.9,1.3,243,15,1.2,2.7
12.82,0,az26,Buckeye,1,2023-07-01T22:00:00Z,182,2200,2023,8.2,46.8,0.1,0,28.1,82.6,0,0,23,0,0,31.9,89.4,39.2,102.6,30,86,1.09,3.63,3.8,1.7,1.6,0.7,2023-07-01T21:01:20-07:00,254,4.3,1.9,1.6,0.7,251,28,0.5,1.1
12.78,0,az26,Buckeye,1,2023-07-01T23:00:00Z,182,2300,2023,8.5,47.3,0.1,0,26.7,80,0,0,26,0,0,30.4,86.7,37.7,99.9,30,86,1.11,3.22,3.1,1.4,0.9,0.4,2023-07-01T22:35:20-07:00,335,3.1,1.4,0.9,0.4,327,9,0.4,0.9
12.77,0,az26,Buckeye,1,2023-07-01T23:59:59Z,182,2400,2023,5,40.9,0.1,0,26.4,79.5,0,0,20,0,0,30.6,87.1,36.4,97.5,30,86,0.87,3.53,4.7,2.1,2.5,1.1,2023-07-01T23:42:10-07:00,326,4.9,2.2,2.5,1.1,321,15,1.1,2.5
12.74,0,az26,Buckeye,1,2023-07-02T01:00:00Z,183,0100,2023,5.4,41.8,0.1,0,25.7,78.3,0,0,21,0,0,29.9,85.8,35.3,95.5,30.1,86.2,0.9,3.32,3.4,1.5,1.3,0.6,2023-07-02T00:10:40-07:00,322,3.6,1.6,1.3,0.6,328,12,0.6,1.3
12.72,0,az26,Buckeye,1,2023-07-02T02:00:00Z,183,0200,2023,7.7,45.8,0.1,0,24.4,75.8,0,0,28,0,0,28.2,82.8,34.3,93.7,30.1,86.2,1.05,2.79,3.6,1.6,1.1,0.5,2023-07-02T01:30:00-07:00,28,4.3,1.9,1.1,0.5,21,31,0.4,0.9
12.69,0,az26,Buckeye,1,2023-07-02T03:00:00Z,183,0300,2023,8.1,46.6,0,0,23.1,73.6,0,0,31,0,0,26.9,80.4,33.3,91.9,30.2,86.4,1.08,2.46,2.2,1,0.2,0.1,2023-07-02T02:51:10-07:00,20,3.8,1.7,0.2,0.1,21,17,0.1,0.2
12.66,0,az26,Buckeye,1,2023-07-02T04:00:00Z,183,0400,2023,7.7,45.8,0,0,20.9,69.7,0,0,34,0,0,24.8,76.6,32.5,90.5,30.2,86.4,1.05,2.08,3.4,1.5,1.6,0.7,2023-07-02T03:47:10-07:00,330,3.6,1.6,1.6,0.7,341,23,0.6,1.3
12.62,0,az26,Buckeye,1,2023-07-02T05:00:00Z,183,0500,2023,5.9,42.6,0.1,0,21.3,70.4,0,0,29,0,0,25.4,77.7,31.7,89.1,30.2,86.4,0.93,2.31,6.3,2.8,3.1,1.4,2023-07-02T04:23:10-07:00,23,6.7,3,3.1,1.4,16,15,1.3,2.9
12.6,0,az26,Buckeye,1,2023-07-02T06:00:00Z,183,0600,2023,5.6,42.1,0.1,0,21.9,71.4,0,0,30,0.07,1.67,24.4,75.9,31,87.8,30.3,86.5,0.91,2.14,5.1,2.3,3.6,1.6,2023-07-02T05:34:00-07:00,18,5.6,2.5,3.6,1.6,13,13,1.5,3.4
12.67,0,az26,Buckeye,1,2023-07-02T07:00:00Z,183,0700,2023,7.7,45.8,0.1,0,24.1,75.4,0,0,29,0.54,12.91,27.3,81.1,30.5,86.9,30.3,86.5,1.05,2.59,4.9,2.2,2.2,1,2023-07-02T06:00:20-07:00,14,4.9,2.2,2,0.9,2,22,0.9,2
12.88,0,az26,Buckeye,1,2023-07-02T08:00:00Z,183,0800,2023,6.7,44,0.3,0.01,27.9,82.2,0,0,19,1.21,28.92,33.3,91.9,30.7,87.3,30.3,86.5,0.98,4.15,3.4,1.5,1.1,0.5,2023-07-02T07:19:40-07:00,19,3.6,1.6,1.1,0.5,15,14,0.5,1.1
13.46,0,az26,Buckeye,1,2023-07-02T09:00:00Z,183,0900,2023,4.5,40,0.4,0.02,29.3,84.8,0,0,14,1.91,45.65,36.2,97.2,31.8,89.2,30.3,86.5,0.84,5.17,3.8,1.7,0.9,0.4,2023-07-02T09:00:00-07:00,182,4.3,1.9,0.9,0.4,226,50,0.1,0.2
13.84,0,az26,Buckeye,1,2023-07-02T10:00:00Z,183,1000,2023,7.5,45.6,0.7,0.03,29.4,84.9,0,0,18,2.53,60.47,35.7,96.3,33.7,92.7,30.3,86.5,1.04,4.8,5.4,2.4,3.8,1.7,2023-07-02T09:25:20-07:00,152,6.9,3.1,3.8,1.7,158,22,1.6,3.6
13.83,0,az26,Buckeye,1,2023-07-02T11:00:00Z,183,1100,2023,5.8,42.4,0.8,0.03,30.2,86.3,0,0,14,3.02,72.18,37.6,99.7,36,96.8,30.3,86.5,0.92,5.57,6.5,2.9,4.3,1.9,2023-07-02T10:56:10-07:00,233,8.3,3.7,4.3,1.9,200,28,1.6,3.6
13.69,0,az26,Buckeye,1,2023-07-02T12:00:00Z,183,1200,2023,5.4,41.8,0.9,0.04,31.1,88,0,0,12,3.35,80.07,39.6,103.3,38.4,101.1,30.3,86.5,0.9,6.32,8.1,3.6,5.1,2.3,2023-07-02T11:28:40-07:00,221,9.6,4.3,5.1,2.3,223,23,2.1,4.7
13.02,0,az26,Buckeye,1,2023-07-02T13:00:00Z,183,1300,2023,5,40.9,1,0.04,31.5,88.8,0,0,11,3.48,83.17,40.8,105.4,40.6,105.1,30.3,86.5,0.87,6.84,9.6,4.3,6.7,3,2023-07-02T12:59:00-07:00,224,12.3,5.5,6.7,3,232,19,2.8,6.3
13,0,az26,Buckeye,1,2023-07-02T14:00:00Z,183,1400,2023,5.1,41.2,1,0.04,32,89.7,0,0,11,3.39,81.02,42,107.6,42.5,108.5,30.3,86.5,0.88,7.34,11,4.9,7.6,3.4,2023-07-02T13:45:00-07:00,213,13.4,6,7.6,3.4,228,17,3.3,7.4
12.96,0,az26,Buckeye,1,2023-07-02T15:00:00Z,183,1500,2023,5.8,42.4,1,0.04,32.3,90.2,0,0,11,3.09,73.85,42.7,108.9,43.9,111,30.3,86.5,0.92,7.61,10.5,4.7,7.6,3.4,2023-07-02T14:34:30-07:00,224,12.8,5.7,7.6,3.4,232,17,3.3,7.4
12.94,0,az26,Buckeye,1,2023-07-02T16:00:00Z,183,1600,2023,6.2,43.2,0.8,0.03,32.5,90.5,0,0,11,2.62,62.62,43,109.4,44.7,112.5,30.3,86.5,0.95,7.71,11.6,5.2,8.3,3.7,2023-07-02T15:52:30-07:00,234,14.1,6.3,8.3,3.7,228,16,3.6,8.1
12.97,0,az26,Buckeye,1,2023-07-02T17:00:00Z,183,1700,2023,6.7,44,0.7,0.03,32.5,90.5,0,0,11,2.02,48.28,42.8,109,45,113,30.3,86.5,0.98,7.58,10.7,4.8,8.1,3.6,2023-07-02T16:13:10-07:00,222,14.1,6.3,8.1,3.6,228,13,3.5,7.8
13,0,az26,Buckeye,1,2023-07-02T18:00:00Z,183,1800,2023,6.8,44.3,0.5,0.02,32.3,90.1,0,0,12,1.32,31.55,42.1,107.8,44.6,112.3,30.2,86.4,0.99,7.25,10.5,4.7,8.5,3.8,2023-07-02T17:18:50-07:00,232,13.9,6.2,8.5,3.8,225,11,3.7,8.3
12.94,0,az26,Buckeye,1,2023-07-02T19:00:00Z,183,1900,2023,6.7,44,0.3,0.01,31.5,88.7,0,0,13,0.64,15.3,40.4,104.7,43.7,110.7,30.2,86.4,0.98,6.58,9.6,4.3,7.6,3.4,2023-07-02T18:04:10-07:00,219,13,5.8,7.6,3.4,221,11,3.3,7.4
12.87,0,az26,Buckeye,1,2023-07-02T20:00:00Z,183,2000,2023,8.4,47.1,0.2,0.01,30.6,87,0,0,17,0.11,2.63,37.9,100.2,42.3,108.1,30.3,86.5,1.1,5.49,10.5,4.7,7.6,3.4,2023-07-02T19:41:20-07:00,222,12.8,5.7,7.6,3.4,220,10,3.3,7.4
12.84,0,az26,Buckeye,1,2023-07-02T21:00:00Z,183,2100,2023,10.5,50.9,0.1,0.01,32.1,89.7,0,0,22,0,0,35.5,95.9,40.8,105.4,30.3,86.5,1.27,4.53,8.1,3.6,5.4,2.4,2023-07-02T20:07:00-07:00,215,8.7,3.9,5.4,2.4,216,9,2.4,5.4
12.82,0,az26,Buckeye,1,2023-07-02T22:00:00Z,183,2200,2023,10.8,51.5,0.1,0,30.4,86.8,0,0,25,0,0,33.8,92.8,39.3,102.7,30.3,86.5,1.3,3.97,6,2.7,4.5,2,2023-07-02T21:05:20-07:00,222,7.4,3.3,4.5,2,223,8,1.9,4.3
12.8,0,az26,Buckeye,1,2023-07-02T23:00:00Z,183,2300,2023,11,51.7,0.1,0,29.3,84.7,0,0,27,0,0,32.6,90.7,38.1,100.6,30.3,86.5,1.31,3.62,5.6,2.5,3.6,1.6,2023-07-02T22:00:30-07:00,227,6.7,3,3.6,1.6,226,10,1.5,3.4
12.93,0,az27,Desert Ridge,1,2023-07-01T19:00:00Z,182,1900,2023,-1,30.3,0.2,0.01,30.8,87.5,0,0,8,0.56,13.38,40,104,33,91.4,26.5,79.7,0.57,6.8,11.2,5,6.3,2.8,2023-07-01T18:18:10-07:00,214,12.8,5.7,6.3,2.8,232,17,2.6,5.8
12.9,0,az27,Desert Ridge,1,2023-07-01T20:00:00Z,182,2000,2023,0.4,32.8,0.2,0.01,30.1,86.2,0,0,9,0.05,1.2,38.3,100.9,32.2,90,26.6,79.9,0.63,6.11,8.5,3.8,5.4,2.4,2023-07-01T19:31:10-07:00,222,11.4,5.1,5.4,2.4,219,17,2.2,4.9
12.87,0,az27,Desert Ridge,1,2023-07-01T21:00:00Z,182,2100,2023,5.4,41.8,0.1,0,30.3,86.5,0,0,17,0,0,34.4,93.9,31.4,88.5,26.6,79.9,0.9,4.55,4.5,2,0.4,0.2,2023-07-01T20:00:10-07:00,201,4.5,2,0.4,0.2,203,5,0.2,0.4
12.85,0,az27,Desert Ridge,1,2023-07-01T22:00:00Z,182,2200,2023,8.9,48,0.1,0,26.5,79.8,0,0,27,0,0,30.2,86.4,30.6,87.1,26.7,80.1,1.14,3.15,2.5,1.1,0.4,0.2,2023-07-01T21:32:10-07:00,22,2.9,1.3,0.4,0.2,25,4,0.2,0.4
12.81,0,az27,Desert Ridge,1,2023-07-01T23:00:00Z,182,2300,2023,9.1,48.5,0,0,25.2,77.4,0,0,29,0,0,28.9,84,29.9,85.8,26.7,80.1,1.16,2.83,2.2,1,0.2,0.1,2023-07-01T22:25:40-07:00,17,2.9,1.3,0.2,0.1,27,5,0.1,0.2
12.8,0,az27,Desert Ridge,1,2023-07-01T23:59:59Z,182,2400,2023,9.4,48.9,0,0,24.5,76,0,0,31,0,0,28.1,82.6,29.2,84.6,26.8,80.2,1.18,2.62,2.2,1,0.4,0.2,2023-07-01T23:08:10-07:00,28,2.7,1.2,0.4,0.2,35,7,0.2,0.4
12.76,0,az27,Desert Ridge,1,2023-07-02T01:00:00Z,183,0100,2023,8.9,48,0,0,22.7,72.8,0,0,33,0,0,26.4,79.5,28.6,83.5,26.9,80.4,1.14,2.31,2,0.9,0.2,0.1,2023-07-02T00:21:00-07:00,25,2.2,1,0.2,0.1,30,3,0.1,0.2
12.73,0,az27,Desert Ridge,1,2023-07-02T02:00:00Z,183,0200,2023,10.6,51.1,0,0,20.1,68.2,0,0,45,0,0,23.5,74.3,28,82.4,26.9,80.4,1.28,1.62,0.4,0.2,0,0,2023-07-02T01:54:00-07:00,43,2,0.9,0,0,61,7,0,0
12.71,0,az27,Desert Ridge,1,2023-07-02T03:00:00Z,183,0300,2023,8.5,47.3,0,0,21,69.8,0,0,35,0,0,24.8,76.6,27.3,81.1,26.9,80.4,1.11,2.02,2,0.9,0.2,0.1,2023-07-02T02:31:10-07:00,28,2.9,1.3,0.2,0.1,30,3,0.1,0.2
12.69,0,az27,Desert Ridge,1,2023-07-02T04:00:00Z,183,0400,2023,5,40.9,0,0,20.8,69.4,0,0,28,0,0,25,77,26.7,80.1,26.9,80.4,0.87,2.3,3.1,1.4,0.9,0.4,2023-07-02T03:08:50-07:00,11,3.8,1.7,0.7,0.3,19,9,0.3,0.7
12.66,0,az27,Desert Ridge,1,2023-07-02T05:00:00Z,183,0500,2023,5.8,42.4,0,0,20.5,68.9,0,0,30,0,0,24.6,76.3,26.1,79,26.9,80.4,0.92,2.18,2.5,1.1,0.2,0.1,2023-07-02T04:07:40-07:00,26,2.9,1.3,0.2,0.1,25,10,0.1,0.2
12.65,0,az27,Desert Ridge,1,2023-07-02T06:00:00Z,183,0600,2023,8.1,46.6,0,0,21.4,70.6,0,0,37,0.03,0.72,23.5,74.3,25.6,78.1,27,80.6,1.08,1.82,1.6,0.7,0,0,2023-07-02T05:05:20-07:00,28,2.2,1,0,0,24,2,0,0
12.65,0,az27,Desert Ridge,1,2023-07-02T07:00:00Z,183,0700,2023,9.1,48.5,0,0,23.4,74.2,0,0,35,0.18,4.3,26.1,79,25.2,77.4,27,80.6,1.16,2.23,0.7,0.3,0,0,2023-07-02T06:41:30-07:00,115,2,0.9,0,0,112,5,0,0
12.75,0,az27,Desert Ridge,1,2023-07-02T08:00:00Z,183,0800,2023,5.3,41.5,0.2,0.01,26,78.9,0,0,20,0.88,21.03,30.5,86.9,25,77,27,80.6,0.89,3.49,2.7,1.2,1.1,0.5,2023-07-02T07:18:20-07:00,134,4.5,2,1.1,0.5,129,18,0.4,0.9
13.17,0,az27,Desert Ridge,1,2023-07-02T09:00:00Z,183,0900,2023,3.6,38.5,0.4,0.02,27.8,82.1,0,0,15,1.96,46.85,33.6,92.5,25,77,27,80.6,0.79,4.4,5.1,2.3,0.9,0.4,2023-07-02T08:43:00-07:00,187,7.4,3.3,0.9,0.4,167,21,0.3,0.7
13.34,0,az27,Desert Ridge,1,2023-07-02T10:00:00Z,183,1000,2023,3.6,38.5,0.6,0.03,28.4,83.2,0,0,14,2.61,62.38,34.6,94.3,25.8,78.4,26.9,80.4,0.79,4.69,5.1,2.3,2.2,1,2023-07-02T09:35:10-07:00,195,6.7,3,2.2,1,195,23,0.9,2
13.58,0,az27,Desert Ridge,1,2023-07-02T11:00:00Z,183,1100,2023,4.3,39.7,0.8,0.03,29,84.2,0,0,14,3.13,74.81,35.6,96.1,27.3,81.1,26.9,80.4,0.83,4.98,6.5,2.9,3.8,1.7,2023-07-02T10:09:00-07:00,208,7.6,3.4,3.8,1.7,188,24,1.5,3.4
13.64,0,az27,Desert Ridge,1,2023-07-02T12:00:00Z,183,1200,2023,4.5,40,1,0.04,29.8,85.6,0,0,13,3.46,82.7,37.1,98.8,28.9,84,26.9,80.4,0.84,5.48,8.7,3.9,5.1,2.3,2023-07-02T11:34:40-07:00,218,11,4.9,5.1,2.3,201,24,2.1,4.7
13.56,0,az27,Desert Ridge,1,2023-07-02T13:00:00Z,183,1300,2023,4.3,39.7,1,0.04,30.4,86.8,0,0,12,3.59,85.8,38.4,101.1,30.4,86.7,26.8,80.2,0.83,5.95,10.1,4.5,5.4,2.4,2023-07-02T12:58:20-07:00,209,12.8,5.7,5.4,2.4,214,25,2.2,4.9
13.17,0,az27,Desert Ridge,1,2023-07-02T14:00:00Z,183,1400,2023,4.3,39.7,1,0.04,31,87.7,0,0,62,3.5,83.65,39.5,103.1,31.8,89.2,26.8,80.2,0.83,6.34,12.8,5.7,6.7,3,2023-07-02T13:44:30-07:00,212,15.4,6.9,6.7,3,223,26,2.7,6
13.14,0,az27,Desert Ridge,1,2023-07-02T15:00:00Z,183,1500,2023,3.2,37.8,1,0.04,31.3,88.4,0,0,10,3.19,76.24,40.5,104.9,32.9,91.2,26.8,80.2,0.77,6.8,14.5,6.5,7.6,3.4,2023-07-02T14:22:20-07:00,209,18.1,8.1,7.6,3.4,229,24,3.1,6.9
13.09,0,az27,Desert Ridge,1,2023-07-02T16:00:00Z,183,1600,2023,2.7,36.8,0.8,0.03,31.5,88.6,0,0,10,2.69,64.29,41,105.8,33.6,92.5,26.8,80.2,0.74,7.04,13.9,6.2,7.8,3.5,2023-07-02T15:58:10-07:00,210,17.2,7.7,7.8,3.5,225,24,3.2,7.2
12.99,0,az27,Desert Ridge,1,2023-07-02T17:00:00Z,183,1700,2023,1.5,34.7,0.7,0.03,31.5,88.7,0,0,9,2.05,49,41.2,106.2,33.8,92.8,26.7,80.1,0.68,7.16,14.1,6.3,10.7,4.8,2023-07-02T16:42:40-07:00,228,18.6,8.3,10.7,4.8,220,15,4.7,10.5
12.99,0,az27,Desert Ridge,1,2023-07-02T18:00:00Z,183,1800,2023,1.1,33.9,0.5,0.02,31.4,88.5,0,0,8,1.33,31.79,41.1,106,33.7,92.7,26.8,80.2,0.66,7.15,15.2,6.8,11.2,5,2023-07-02T17:35:10-07:00,211,18.6,8.3,11.2,5,215,15,4.8,10.7
